#Firmware: MS2/Extra release 3.3.1  20131206 18:45GMT(c)KC/JSM/JB   MS2
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
1.0,1.0,0.0,1.0,0.81444,7586.399
1.0,1.0,0.0,1.0,0.81576,7587.215
1.0,1.0,0.0,1.0,0.81576,7588.031
1.0,1.0,0.0,1.0,0.81576,7588.8467
1.0,1.0,0.0,1.0,0.81642,7589.663
1.0,1.0,0.0,1.0,0.81444,7590.4775
1.0,1.0,0.0,1.0,0.81312,7591.2905
1.0,1.0,0.0,1.0,0.8118,7592.1025
1.0,1.0,0.0,1.0,0.81114,7592.9136
1.0,1.0,0.0,1.0,0.80982,7593.7236
1.0,1.0,0.0,1.0,0.8085,7594.532
1.0,1.0,0.0,1.0,0.80718,7595.3394
1.0,1.0,0.0,1.0,0.80718,7596.1465
1.0,1.0,0.0,1.0,0.80652,7596.953
1.0,1.0,0.0,1.0,0.80784,7597.7607
1.0,1.0,0.0,1.0,0.80784,7598.5684
1.0,1.0,0.0,1.0,0.80784,7599.376
1.0,1.0,0.0,1.0,0.80718,7600.183
1.0,1.0,0.0,1.0,0.8085,7600.9917
1.0,1.0,0.0,1.0,0.80718,7601.799
1.0,1.0,0.0,1.0,0.81906,7602.6177
1.0,1.0,0.0,1.0,0.79398,7603.4116
1.0,1.0,0.0,1.0,0.8085,7604.22
1.0,1.0,0.0,1.0,0.81114,7605.0312
1.0,1.0,0.0,1.0,0.81048,7605.842
1.0,1.0,0.0,1.0,0.8118,7606.654
1.0,1.0,0.0,1.0,0.81246,7607.4663
1.0,1.0,0.0,1.0,0.81444,7608.281
1.0,1.0,0.0,1.0,0.8151,7609.0957
1.0,1.0,0.0,1.0,0.81642,7609.912
1.0,1.0,0.0,1.0,0.81642,7610.7285
1.0,1.0,0.0,1.0,0.81576,7611.5444
1.0,1.0,0.0,1.0,0.81708,7612.3613
1.0,1.0,0.0,1.0,0.8151,7613.1763
1.0,1.0,0.0,1.0,0.81576,7613.992
1.0,1.0,0.0,1.0,0.81708,7614.809
1.0,1.0,0.0,1.0,0.81708,7615.626
1.0,0.0,0.0,1.0,2.41362,7618.0396
1.0,0.0,0.0,1.0,0.83226,7618.8716
1.0,0.0,0.0,1.0,0.80388,7619.6753
1.0,0.0,0.0,1.0,0.80586,7620.481
1.0,0.0,0.0,1.0,0.80784,7621.2886
1.0,0.0,0.0,1.0,0.8085,7622.097
1.0,0.0,0.0,1.0,0.8085,7622.906
1.0,0.0,0.0,1.0,0.8085,7623.7144
1.0,0.0,0.0,1.0,0.80784,7624.522
1.0,0.0,0.0,1.0,0.80916,7625.331
1.0,0.0,0.0,1.0,0.8085,7626.1396
0.0,1.0,1.0,1.0,0.61248,7626.752
1.0,1.0,0.0,1.0,0.20526,7626.957
1.0,1.0,0.0,1.0,0.79926,7627.7563
1.0,1.0,0.0,1.0,0.8085,7628.565
1.0,1.0,0.0,1.0,0.8085,7629.3735
1.0,1.0,0.0,1.0,0.80916,7630.1826
1.0,1.0,0.0,1.0,0.8118,7630.9946
1.0,1.0,0.0,1.0,0.81378,7631.8086
1.0,1.0,0.0,1.0,0.81246,7632.621
1.0,1.0,0.0,1.0,0.81444,7633.4355
1.0,1.0,0.0,1.0,0.81642,7634.252
1.0,1.0,0.0,1.0,0.81576,7635.068
1.0,1.0,0.0,1.0,0.81576,7635.884
1.0,1.0,0.0,1.0,0.81708,7636.7007
1.0,1.0,0.0,1.0,0.81708,7637.5176
1.0,1.0,0.0,1.0,0.81708,7638.3345
1.0,1.0,0.0,1.0,0.81642,7639.151
1.0,1.0,0.0,1.0,0.81444,7639.9653
1.0,1.0,0.0,1.0,0.81246,7640.778
1.0,1.0,0.0,1.0,0.81378,7641.592
1.0,1.0,0.0,1.0,0.8118,7642.404
1.0,1.0,0.0,1.0,0.81114,7643.215
1.0,1.0,0.0,1.0,0.80982,7644.025
1.0,1.0,0.0,1.0,0.80916,7644.834
1.0,1.0,0.0,1.0,0.80916,7645.643
1.0,1.0,0.0,1.0,0.80982,7646.453
1.0,1.0,0.0,1.0,0.80982,7647.263
1.0,1.0,0.0,1.0,0.80982,7648.073
1.0,1.0,0.0,1.0,0.80916,7648.8823
1.0,1.0,0.0,1.0,0.80982,7649.6924
1.0,1.0,0.0,1.0,0.80982,7650.5024
1.0,1.0,0.0,1.0,0.82038,7651.3228
1.0,1.0,0.0,1.0,0.79662,7652.119
1.0,1.0,0.0,1.0,0.81048,7652.9297
1.0,1.0,0.0,1.0,0.81246,7653.742
1.0,1.0,0.0,1.0,0.81246,7654.5547
1.0,1.0,0.0,1.0,0.81378,7655.3687
1.0,1.0,0.0,1.0,0.8151,7656.1836
1.0,1.0,0.0,1.0,0.81642,7657.0
1.0,1.0,0.0,1.0,0.81774,7657.818
1.0,1.0,0.0,1.0,0.8184,7658.636
1.0,1.0,0.0,1.0,0.81972,7659.456
1.0,1.0,0.0,1.0,0.81774,7660.274
1.0,1.0,0.0,1.0,0.81972,7661.0938
1.0,1.0,0.0,1.0,0.81708,7661.9106
1.0,1.0,0.0,1.0,0.81708,7662.7275
1.0,1.0,0.0,1.0,0.81972,7663.5474
1.0,1.0,0.0,1.0,0.81906,7664.366
1.0,1.0,0.0,1.0,2.42022,7666.7866
1.0,1.0,0.0,1.0,0.83226,7667.6187
1.0,1.0,0.0,1.0,0.80652,7668.4253
1.0,1.0,0.0,1.0,0.80718,7669.2324
1.0,1.0,0.0,1.0,0.80916,7670.0415
1.0,1.0,0.0,1.0,0.81114,7670.8525
1.0,1.0,0.0,1.0,0.81048,7671.663
1.0,1.0,0.0,1.0,0.80982,7672.473
1.0,1.0,0.0,1.0,0.81114,7673.284
1.0,1.0,0.0,1.0,0.81048,7674.0947
1.0,1.0,0.0,1.0,0.81048,7674.9053
1.0,1.0,0.0,1.0,0.82038,7675.7256
1.0,1.0,0.0,1.0,0.80124,7676.527
1.0,1.0,0.0,1.0,0.8118,7677.339
1.0,1.0,0.0,1.0,0.81114,7678.15
1.0,1.0,0.0,1.0,0.8118,7678.962
1.0,1.0,0.0,1.0,0.81576,7679.778
1.0,1.0,0.0,1.0,0.81576,7680.5938
1.0,1.0,0.0,1.0,0.81576,7681.4097
1.0,1.0,0.0,1.0,0.81906,7682.2285
1.0,1.0,0.0,1.0,0.8184,7683.047
1.0,1.0,0.0,1.0,0.81972,7683.8667
1.0,1.0,0.0,1.0,0.81972,7684.6865
1.0,1.0,0.0,1.0,0.81972,7685.5063
1.0,1.0,0.0,1.0,0.81906,7686.325
1.0,1.0,0.0,1.0,0.81774,7687.143
1.0,1.0,0.0,1.0,0.81576,7687.959
1.0,1.0,0.0,1.0,0.8118,7688.771
1.0,1.0,0.0,1.0,0.81048,7689.5815
1.0,1.0,0.0,1.0,0.80982,7690.3916
1.0,1.0,0.0,1.0,0.80916,7691.2007
1.0,1.0,0.0,1.0,0.80784,7692.0083
1.0,1.0,0.0,1.0,0.80718,7692.8154
1.0,1.0,0.0,1.0,0.80586,7693.621
1.0,1.0,0.0,1.0,0.80586,7694.427
1.0,1.0,0.0,1.0,0.80784,7695.2344
1.0,1.0,0.0,1.0,0.80718,7696.0415
1.0,1.0,0.0,1.0,0.80784,7696.849
1.0,1.0,0.0,1.0,0.80718,7697.6562
1.0,1.0,0.0,1.0,0.80784,7698.464
1.0,1.0,0.0,1.0,0.80784,7699.2715
1.0,1.0,0.0,1.0,0.81906,7700.0903
1.0,1.0,0.0,1.0,0.79332,7700.884
1.0,1.0,0.0,1.0,0.80982,7701.694
1.0,1.0,0.0,1.0,0.81048,7702.5044
1.0,1.0,0.0,1.0,0.81048,7703.315
1.0,1.0,0.0,1.0,0.81246,7704.1274
1.0,1.0,0.0,1.0,0.81246,7704.94
1.0,1.0,0.0,1.0,0.8151,7705.755
1.0,1.0,0.0,1.0,0.81576,7706.571
1.0,1.0,0.0,1.0,0.81576,7707.3867
1.0,1.0,0.0,1.0,0.81774,7708.2046
1.0,1.0,0.0,1.0,0.8151,7709.0195
1.0,1.0,0.0,1.0,0.81576,7709.8354
1.0,1.0,0.0,1.0,0.8151,7710.6504
1.0,1.0,0.0,1.0,0.81312,7711.4634
1.0,1.0,0.0,1.0,0.81312,7712.2764
1.0,1.0,0.0,1.0,0.81378,7713.0903
1.0,0.0,0.0,1.0,2.39976,7715.49
1.0,0.0,0.0,1.0,0.82698,7716.3174
1.0,0.0,0.0,1.0,0.79926,7717.1167
1.0,0.0,0.0,1.0,0.80256,7717.9194
1.0,0.0,0.0,1.0,0.80322,7718.7227
1.0,0.0,0.0,1.0,0.8052,7719.528
1.0,0.0,0.0,1.0,0.80586,7720.3335
1.0,0.0,0.0,1.0,0.80454,7721.138
1.0,0.0,0.0,1.0,0.8052,7721.9434
1.0,0.0,0.0,1.0,0.80652,7722.75
1.0,0.0,0.0,1.0,0.8052,7723.555
0.0,1.0,1.0,1.0,0.59466,7724.15
1.0,1.0,0.0,1.0,0.2211,7724.371
1.0,1.0,0.0,1.0,0.79596,7725.167
1.0,1.0,0.0,1.0,0.80652,7725.9736
1.0,1.0,0.0,1.0,0.80586,7726.7793
1.0,1.0,0.0,1.0,0.80586,7727.585
1.0,1.0,0.0,1.0,0.80982,7728.395
1.0,1.0,0.0,1.0,0.80982,7729.205
1.0,1.0,0.0,1.0,0.80916,7730.014
1.0,1.0,0.0,1.0,0.8118,7730.826
1.0,1.0,0.0,1.0,0.81246,7731.6387
1.0,1.0,0.0,1.0,0.81246,7732.451
1.0,1.0,0.0,1.0,0.81312,7733.264
1.0,1.0,0.0,1.0,0.81312,7734.077
1.0,1.0,0.0,1.0,0.81312,7734.89
1.0,1.0,0.0,1.0,0.81444,7735.7046
1.0,1.0,0.0,1.0,0.81312,7736.5176
1.0,1.0,0.0,1.0,0.81114,7737.3286
1.0,1.0,0.0,1.0,0.80982,7738.1387
1.0,1.0,0.0,1.0,0.80982,7738.9487
1.0,1.0,0.0,1.0,0.80916,7739.758
1.0,1.0,0.0,1.0,0.80784,7740.5654
1.0,1.0,0.0,1.0,0.80652,7741.372
1.0,1.0,0.0,1.0,0.80652,7742.1787
1.0,1.0,0.0,1.0,0.80586,7742.9844
1.0,1.0,0.0,1.0,0.80718,7743.7915
1.0,1.0,0.0,1.0,0.80718,7744.5986
1.0,1.0,0.0,1.0,0.80718,7745.406
1.0,1.0,0.0,1.0,0.80652,7746.2124
1.0,1.0,0.0,1.0,0.80784,7747.02
1.0,1.0,0.0,1.0,0.80652,7747.8267
1.0,1.0,0.0,1.0,0.81972,7748.6465
1.0,1.0,0.0,1.0,0.79332,7749.44
1.0,1.0,0.0,1.0,0.80784,7750.2476
1.0,1.0,0.0,1.0,0.81048,7751.058
1.0,1.0,0.0,1.0,0.80982,7751.868
1.0,1.0,0.0,1.0,0.8118,7752.68
1.0,1.0,0.0,1.0,0.81246,7753.4927
1.0,1.0,0.0,1.0,0.81312,7754.3057
1.0,1.0,0.0,1.0,0.8151,7755.1206
1.0,1.0,0.0,1.0,0.81576,7755.9365
1.0,1.0,0.0,1.0,0.81642,7756.753
1.0,1.0,0.0,1.0,0.8151,7757.568
1.0,1.0,0.0,1.0,0.8151,7758.383
1.0,1.0,0.0,1.0,0.81312,7759.196
1.0,1.0,0.0,1.0,0.8118,7760.008
1.0,1.0,0.0,1.0,0.81246,7760.8203
1.0,1.0,0.0,1.0,0.8118,7761.6323
1.0,1.0,0.0,1.0,2.39844,7764.031
1.0,1.0,0.0,1.0,0.82764,7764.8584
1.0,1.0,0.0,1.0,0.79926,7765.6577
1.0,1.0,0.0,1.0,0.8019,7766.4595
1.0,1.0,0.0,1.0,0.80388,7767.263
1.0,1.0,0.0,1.0,0.8052,7768.0684
MARK 011
1.0,1.0,0.0,1.0,441.87595,8209.944
1.0,1.0,0.0,1.0,0.81048,8210.755
1.0,1.0,0.0,1.0,2.39316,8213.148
1.0,1.0,0.0,1.0,0.825,8213.974
1.0,1.0,0.0,1.0,0.79794,8214.771
1.0,1.0,0.0,1.0,0.79992,8215.571
1.0,1.0,0.0,1.0,0.80124,8216.372
1.0,1.0,0.0,1.0,0.80322,8217.175
1.0,1.0,0.0,1.0,0.80256,8217.978
1.0,1.0,0.0,1.0,0.80322,8218.78
1.0,1.0,0.0,1.0,0.80256,8219.583
1.0,1.0,0.0,1.0,0.80388,8220.387
1.0,1.0,0.0,1.0,0.80388,8221.19
1.0,1.0,0.0,1.0,0.81312,8222.004
1.0,1.0,0.0,1.0,0.79464,8222.799
1.0,1.0,0.0,1.0,0.80454,8223.604
1.0,1.0,0.0,1.0,0.80454,8224.408
1.0,1.0,0.0,1.0,0.8052,8225.214
1.0,1.0,0.0,1.0,0.8085,8226.022
1.0,1.0,0.0,1.0,0.80916,8226.832
1.0,1.0,0.0,1.0,0.80916,8227.642
1.0,1.0,0.0,1.0,0.81114,8228.453
1.0,1.0,0.0,1.0,0.81246,8229.266
1.0,1.0,0.0,1.0,0.81312,8230.079
1.0,1.0,0.0,1.0,0.81246,8230.892
1.0,1.0,0.0,1.0,0.81312,8231.705
1.0,1.0,0.0,1.0,0.81312,8232.519
1.0,1.0,0.0,1.0,0.81246,8233.331
1.0,1.0,0.0,1.0,0.81114,8234.143
1.0,1.0,0.0,1.0,0.8085,8234.951
1.0,1.0,0.0,1.0,0.80652,8235.758
1.0,1.0,0.0,1.0,0.80718,8236.565
1.0,1.0,0.0,1.0,0.8052,8237.371
1.0,1.0,0.0,1.0,0.80388,8238.175
1.0,1.0,0.0,1.0,0.80454,8238.9795
1.0,1.0,0.0,1.0,0.80256,8239.782
1.0,1.0,0.0,1.0,0.8019,8240.584
1.0,1.0,0.0,1.0,0.8052,8241.39
1.0,1.0,0.0,1.0,0.80322,8242.192
1.0,1.0,0.0,1.0,0.80454,8242.997
1.0,1.0,0.0,1.0,0.80322,8243.8
1.0,1.0,0.0,1.0,0.80388,8244.604
1.0,1.0,0.0,1.0,0.80388,8245.407
1.0,1.0,0.0,1.0,0.81576,8246.223
1.0,1.0,0.0,1.0,0.79002,8247.013
1.0,1.0,0.0,1.0,0.8052,8247.818
1.0,1.0,0.0,1.0,0.80652,8248.625
1.0,1.0,0.0,1.0,0.80652,8249.432
1.0,1.0,0.0,1.0,0.8085,8250.24
1.0,1.0,0.0,1.0,0.8085,8251.049
1.0,1.0,0.0,1.0,0.81048,8251.859
1.0,1.0,0.0,1.0,0.8118,8252.671
1.0,1.0,0.0,1.0,0.81114,8253.482
1.0,1.0,0.0,1.0,0.81312,8254.296
1.0,1.0,0.0,1.0,0.8118,8255.107
1.0,1.0,0.0,1.0,0.81246,8255.92
1.0,1.0,0.0,1.0,0.8118,8256.731
1.0,1.0,0.0,1.0,0.81048,8257.542
1.0,1.0,0.0,1.0,0.81378,8258.355
1.0,1.0,0.0,1.0,0.81378,8259.169
1.0,0.0,0.0,1.0,2.4024,8261.571
1.0,0.0,0.0,1.0,0.82698,8262.398
1.0,0.0,0.0,1.0,0.80124,8263.199
1.0,0.0,0.0,1.0,0.8019,8264.001
1.0,0.0,0.0,1.0,0.80322,8264.804
1.0,0.0,0.0,1.0,0.80586,8265.609
1.0,0.0,0.0,1.0,0.8052,8266.415
1.0,0.0,0.0,1.0,0.80454,8267.22
1.0,0.0,0.0,1.0,0.8052,8268.025
1.0,0.0,0.0,1.0,0.80586,8268.831
1.0,0.0,0.0,1.0,0.80586,8269.637
0.0,1.0,1.0,1.0,0.57288,8270.21
1.0,1.0,0.0,1.0,0.24222,8270.452
1.0,1.0,0.0,1.0,0.79596,8271.248
1.0,1.0,0.0,1.0,0.80652,8272.055
1.0,1.0,0.0,1.0,0.80652,8272.861
1.0,1.0,0.0,1.0,0.80586,8273.667
1.0,1.0,0.0,1.0,0.81114,8274.479
1.0,1.0,0.0,1.0,0.80982,8275.288
1.0,1.0,0.0,1.0,0.81048,8276.099
1.0,1.0,0.0,1.0,0.81246,8276.911
1.0,1.0,0.0,1.0,0.81312,8277.725
1.0,1.0,0.0,1.0,0.81378,8278.538
1.0,1.0,0.0,1.0,0.81312,8279.352
1.0,1.0,0.0,1.0,0.81312,8280.165
1.0,1.0,0.0,1.0,0.81312,8280.979
1.0,1.0,0.0,1.0,0.8118,8281.79
1.0,1.0,0.0,1.0,0.8085,8282.599
1.0,1.0,0.0,1.0,0.80718,8283.406
1.0,1.0,0.0,1.0,0.80454,8284.211
1.0,1.0,0.0,1.0,0.80388,8285.015
1.0,1.0,0.0,1.0,0.80454,8285.819
1.0,1.0,0.0,1.0,0.80256,8286.622
1.0,1.0,0.0,1.0,0.80256,8287.425
1.0,1.0,0.0,1.0,0.80256,8288.228
1.0,1.0,0.0,1.0,0.8019,8289.029
1.0,1.0,0.0,1.0,0.80388,8289.833
1.0,1.0,0.0,1.0,0.80388,8290.637
1.0,1.0,0.0,1.0,0.80388,8291.44
1.0,1.0,0.0,1.0,0.80388,8292.244
1.0,1.0,0.0,1.0,0.80388,8293.048
1.0,1.0,0.0,1.0,0.80388,8293.852
1.0,1.0,0.0,1.0,0.81642,8294.668
1.0,1.0,0.0,1.0,0.78936,8295.457
1.0,1.0,0.0,1.0,0.80454,8296.262
1.0,1.0,0.0,1.0,0.80718,8297.069
1.0,1.0,0.0,1.0,0.8052,8297.875
1.0,1.0,0.0,1.0,0.80784,8298.683
1.0,1.0,0.0,1.0,0.8085,8299.491
1.0,1.0,0.0,1.0,0.80916,8300.301
1.0,1.0,0.0,1.0,0.81114,8301.112
1.0,1.0,0.0,1.0,0.81114,8301.924
1.0,1.0,0.0,1.0,0.81246,8302.736
1.0,1.0,0.0,1.0,0.81114,8303.548
1.0,1.0,0.0,1.0,0.8118,8304.359
1.0,1.0,0.0,1.0,0.81114,8305.171
1.0,1.0,0.0,1.0,0.81048,8305.981
1.0,1.0,0.0,1.0,0.81312,8306.795
1.0,1.0,0.0,1.0,0.81312,8307.608
1.0,1.0,0.0,1.0,2.40372,8310.012
1.0,1.0,0.0,1.0,0.8283,8310.84
1.0,1.0,0.0,1.0,0.80058,8311.641
1.0,1.0,0.0,1.0,0.80256,8312.443
1.0,1.0,0.0,1.0,0.80388,8313.247
1.0,1.0,0.0,1.0,0.8052,8314.053
1.0,1.0,0.0,1.0,0.80586,8314.858
1.0,1.0,0.0,1.0,0.80586,8315.664
1.0,1.0,0.0,1.0,0.80454,8316.469
1.0,1.0,0.0,1.0,0.80718,8317.276
1.0,1.0,0.0,1.0,0.8052,8318.082
1.0,1.0,0.0,1.0,0.81576,8318.897
1.0,1.0,0.0,1.0,0.79728,8319.694
1.0,1.0,0.0,1.0,0.80652,8320.501
1.0,1.0,0.0,1.0,0.80718,8321.309
1.0,1.0,0.0,1.0,0.80718,8322.116
1.0,1.0,0.0,1.0,0.81048,8322.927
1.0,1.0,0.0,1.0,0.81246,8323.739
1.0,1.0,0.0,1.0,0.81048,8324.55
1.0,1.0,0.0,1.0,0.81378,8325.363
1.0,1.0,0.0,1.0,0.81444,8326.178
1.0,1.0,0.0,1.0,0.81444,8326.992
1.0,1.0,0.0,1.0,0.8151,8327.808
1.0,1.0,0.0,1.0,0.81444,8328.622
1.0,1.0,0.0,1.0,0.81444,8329.437
1.0,1.0,0.0,1.0,0.81444,8330.251
1.0,1.0,0.0,1.0,0.81114,8331.0625
1.0,1.0,0.0,1.0,0.80916,8331.872
1.0,1.0,0.0,1.0,0.80784,8332.68
1.0,1.0,0.0,1.0,0.80718,8333.487
1.0,1.0,0.0,1.0,0.80652,8334.294
1.0,1.0,0.0,1.0,0.80586,8335.1
1.0,1.0,0.0,1.0,0.80454,8335.904
1.0,1.0,0.0,1.0,0.80388,8336.708
1.0,1.0,0.0,1.0,0.80454,8337.513
1.0,1.0,0.0,1.0,0.80586,8338.318
1.0,1.0,0.0,1.0,0.8052,8339.124
1.0,1.0,0.0,1.0,0.80586,8339.93
1.0,1.0,0.0,1.0,0.8052,8340.735
1.0,1.0,0.0,1.0,0.80586,8341.541
1.0,1.0,0.0,1.0,0.8052,8342.347
1.0,1.0,0.0,1.0,0.81642,8343.163
1.0,1.0,0.0,1.0,0.792,8343.955
1.0,1.0,0.0,1.0,0.80586,8344.761
1.0,1.0,0.0,1.0,0.80784,8345.568
1.0,1.0,0.0,1.0,0.80718,8346.376
1.0,1.0,0.0,1.0,0.8085,8347.185
1.0,1.0,0.0,1.0,0.81048,8347.995
1.0,1.0,0.0,1.0,0.81048,8348.806
1.0,1.0,0.0,1.0,0.81246,8349.618
1.0,1.0,0.0,1.0,0.81312,8350.432
1.0,1.0,0.0,1.0,0.81378,8351.245
1.0,1.0,0.0,1.0,0.81246,8352.058
1.0,1.0,0.0,1.0,0.81378,8352.871
1.0,1.0,0.0,1.0,0.81048,8353.682
1.0,1.0,0.0,1.0,0.80982,8354.491
1.0,1.0,0.0,1.0,0.81114,8355.303
1.0,1.0,0.0,1.0,0.80982,8356.112
1.0,0.0,0.0,1.0,2.39052,8358.503
1.0,0.0,0.0,1.0,0.825,8359.328
1.0,0.0,0.0,1.0,0.79728,8360.125
1.0,0.0,0.0,1.0,0.7986,8360.924
1.0,0.0,0.0,1.0,0.80124,8361.725
1.0,0.0,0.0,1.0,0.80256,8362.527
1.0,0.0,0.0,1.0,0.8019,8363.329
1.0,0.0,0.0,1.0,0.80322,8364.132
1.0,0.0,0.0,1.0,0.8019,8364.934
1.0,0.0,0.0,1.0,0.80322,8365.736
1.0,0.0,0.0,1.0,0.80322,8366.539
0.0,1.0,1.0,1.0,0.53922,8367.078
1.0,1.0,0.0,1.0,0.27258,8367.351
1.0,1.0,0.0,1.0,0.79332,8368.144
1.0,1.0,0.0,1.0,0.80388,8368.947
1.0,1.0,0.0,1.0,0.80256,8369.75
1.0,1.0,0.0,1.0,0.80322,8370.553
1.0,1.0,0.0,1.0,0.80718,8371.36
1.0,1.0,0.0,1.0,0.80718,8372.168
1.0,1.0,0.0,1.0,0.80652,8372.975
1.0,1.0,0.0,1.0,0.80916,8373.784
1.0,1.0,0.0,1.0,0.81048,8374.595
1.0,1.0,0.0,1.0,0.80982,8375.404
1.0,1.0,0.0,1.0,0.81114,8376.216
1.0,1.0,0.0,1.0,0.81246,8377.028
1.0,1.0,0.0,1.0,0.81246,8377.841
1.0,1.0,0.0,1.0,0.81378,8378.654
1.0,1.0,0.0,1.0,0.81444,8379.469
1.0,1.0,0.0,1.0,0.81378,8380.282
1.0,1.0,0.0,1.0,0.81312,8381.096
1.0,1.0,0.0,1.0,0.8151,8381.911
1.0,1.0,0.0,1.0,0.81378,8382.725
1.0,1.0,0.0,1.0,0.81312,8383.538
1.0,1.0,0.0,1.0,0.81246,8384.351
1.0,1.0,0.0,1.0,0.81114,8385.162
1.0,1.0,0.0,1.0,0.81114,8385.974
1.0,1.0,0.0,1.0,0.81246,8386.786
1.0,1.0,0.0,1.0,0.81114,8387.598
1.0,1.0,0.0,1.0,0.81246,8388.41
1.0,1.0,0.0,1.0,0.81048,8389.221
1.0,1.0,0.0,1.0,0.81048,8390.031
1.0,1.0,0.0,1.0,0.8118,8390.843
1.0,1.0,0.0,1.0,0.82236,8391.665
1.0,1.0,0.0,1.0,0.79728,8392.462
1.0,1.0,0.0,1.0,0.81246,8393.274
1.0,1.0,0.0,1.0,0.81378,8394.088
1.0,1.0,0.0,1.0,0.81378,8394.901
1.0,1.0,0.0,1.0,0.81642,8395.718
1.0,1.0,0.0,1.0,0.81576,8396.533
1.0,1.0,0.0,1.0,0.81906,8397.353
1.0,1.0,0.0,1.0,0.81972,8398.172
1.0,1.0,0.0,1.0,0.82038,8398.992
1.0,1.0,0.0,1.0,0.82236,8399.814
1.0,1.0,0.0,1.0,0.82038,8400.635
1.0,1.0,0.0,1.0,0.82104,8401.456
1.0,1.0,0.0,1.0,0.8217,8402.277
1.0,1.0,0.0,1.0,0.82038,8403.098
1.0,1.0,0.0,1.0,0.82368,8403.921
1.0,1.0,0.0,1.0,0.825,8404.746
1.0,1.0,0.0,1.0,2.43672,8407.183
1.0,1.0,0.0,1.0,0.83754,8408.0205
1.0,1.0,0.0,1.0,0.8118,8408.832
1.0,1.0,0.0,1.0,0.81312,8409.6455
1.0,1.0,0.0,1.0,0.81378,8410.459
1.0,1.0,0.0,1.0,0.81576,8411.274
1.0,1.0,0.0,1.0,0.8151,8412.09
1.0,1.0,0.0,1.0,0.8151,8412.905
1.0,1.0,0.0,1.0,0.81576,8413.721
1.0,1.0,0.0,1.0,0.81576,8414.536
1.0,1.0,0.0,1.0,0.81576,8415.352
1.0,1.0,0.0,1.0,0.82632,8416.178
1.0,1.0,0.0,1.0,0.80652,8416.984
1.0,1.0,0.0,1.0,0.81774,8417.802
1.0,1.0,0.0,1.0,0.81708,8418.619
1.0,1.0,0.0,1.0,0.81774,8419.437
1.0,1.0,0.0,1.0,0.8217,8420.258
1.0,1.0,0.0,1.0,0.82236,8421.08
1.0,1.0,0.0,1.0,0.82236,8421.902
1.0,1.0,0.0,1.0,0.825,8422.728
1.0,1.0,0.0,1.0,0.825,8423.553
1.0,1.0,0.0,1.0,0.82566,8424.378
1.0,1.0,0.0,1.0,0.82566,8425.203
1.0,1.0,0.0,1.0,0.82434,8426.027
1.0,1.0,0.0,1.0,0.82368,8426.851
1.0,1.0,0.0,1.0,0.8217,8427.672
1.0,1.0,0.0,1.0,0.8184,8428.49
1.0,1.0,0.0,1.0,0.81642,8429.307
1.0,1.0,0.0,1.0,0.81444,8430.121
1.0,1.0,0.0,1.0,0.81378,8430.935
1.0,1.0,0.0,1.0,0.81378,8431.748
1.0,1.0,0.0,1.0,0.81246,8432.561
1.0,1.0,0.0,1.0,0.8118,8433.372
1.0,1.0,0.0,1.0,0.8118,8434.184
1.0,1.0,0.0,1.0,0.81114,8434.995
1.0,1.0,0.0,1.0,0.81378,8435.809
1.0,1.0,0.0,1.0,0.81312,8436.622
1.0,1.0,0.0,1.0,0.81312,8437.436
1.0,1.0,0.0,1.0,0.81312,8438.249
1.0,1.0,0.0,1.0,0.81378,8439.0625
1.0,1.0,0.0,1.0,0.81246,8439.875
1.0,1.0,0.0,1.0,0.82632,8440.701
1.0,1.0,0.0,1.0,0.7986,8441.5
1.0,1.0,0.0,1.0,0.81444,8442.314
1.0,1.0,0.0,1.0,0.81642,8443.131
1.0,1.0,0.0,1.0,0.81576,8443.946
1.0,1.0,0.0,1.0,0.8184,8444.765
1.0,1.0,0.0,1.0,0.81774,8445.582
1.0,1.0,0.0,1.0,0.81972,8446.401
1.0,1.0,0.0,1.0,0.8217,8447.223
1.0,1.0,0.0,1.0,0.82104,8448.044
1.0,1.0,0.0,1.0,0.82302,8448.867
1.0,1.0,0.0,1.0,0.82104,8449.688
1.0,1.0,0.0,1.0,0.82104,8450.51
1.0,1.0,0.0,1.0,0.82104,8451.331
1.0,1.0,0.0,1.0,0.81972,8452.15
1.0,1.0,0.0,1.0,0.82038,8452.971
1.0,1.0,0.0,1.0,0.82038,8453.791
1.0,0.0,0.0,1.0,2.4222,8456.213
1.0,0.0,0.0,1.0,0.83424,8457.047
1.0,0.0,0.0,1.0,0.80652,8457.854
1.0,0.0,0.0,1.0,0.80916,8458.663
1.0,0.0,0.0,1.0,0.81048,8459.474
1.0,0.0,0.0,1.0,0.81114,8460.285
1.0,0.0,0.0,1.0,0.81246,8461.098
1.0,0.0,0.0,1.0,0.81114,8461.909
1.0,0.0,0.0,1.0,0.8118,8462.721
1.0,0.0,0.0,1.0,0.81246,8463.533
1.0,0.0,0.0,1.0,0.81246,8464.346
0.0,1.0,1.0,1.0,0.61314,8464.959
1.0,1.0,0.0,1.0,0.20922,8465.168
1.0,1.0,0.0,1.0,0.80256,8465.971
1.0,1.0,0.0,1.0,0.81312,8466.784
1.0,1.0,0.0,1.0,0.81312,8467.598
