#Firmware: MS2/Extra release 3.3.1  20131206 18:45GMT(c)KC/JSM/JB   MS2
ToothTime,Time
ms,ms
0.84348,1258.64
0.85404,1259.494
0.85404,1260.348
0.85536,1261.2034
0.85932,1262.0627
0.85932,1262.9221
0.85932,1263.7815
0.86196,1264.6434
0.86262,1265.5061
0.86262,1266.3688
0.86262,1267.2314
0.8646,1268.0961
0.8646,1268.9607
0.86592,1269.8267
0.86592,1270.6926
0.86658,1271.5592
0.86658,1272.4258
0.86724,1273.293
0.86658,1274.1595
0.8646,1275.0242
0.86328,1275.8875
0.86064,1276.748
0.85932,1277.6074
0.85998,1278.4674
0.858,1279.3254
0.858,1280.1835
0.85668,1281.0402
0.85602,1281.8962
0.85602,1282.7523
0.86922,1283.6216
0.84018,1284.4618
0.85866,1285.3204
0.85998,1286.1804
0.86064,1287.041
0.86328,1287.9043
0.86394,1288.7682
0.86592,1289.6342
0.8679,1290.5021
0.8679,1291.37
0.86922,1292.2393
0.8679,1293.1072
0.86856,1293.9757
0.86856,1294.8442
0.8679,1295.7122
0.8712,1296.5834
0.87252,1297.4559
2.58456,1300.0405
0.88176,1300.9222
0.85668,1301.7789
0.858,1302.637
0.85734,1303.4943
0.85866,1304.3529
0.85866,1305.2115
0.85602,1306.0676
0.85734,1306.9249
0.85668,1307.7816
0.85668,1308.6383
0.86724,1309.5055
0.84612,1310.3516
0.85734,1311.2089
0.858,1312.0669
0.85866,1312.9255
0.86328,1313.7888
0.86328,1314.6521
0.86328,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
0.0,1315.5154
MARK 004
0.86064,1316.376
0.86196,1317.2379
0.86064,1318.0985
0.85932,1318.9579
0.85932,1319.8173
0.85998,1320.6772
0.858,1321.5353
0.87252,1322.4078
0.84348,1323.2513
0.86064,1324.1119
0.86328,1324.9752
0.86328,1325.8385
0.86592,1326.7045
0.86658,1327.571
0.86856,1328.4396
0.87054,1329.31
0.87054,1330.1805
0.8712,1331.0518
0.87054,1331.9222
0.8712,1332.7935
0.8712,1333.6647
0.8712,1334.5359
0.87516,1335.411
0.87648,1336.2875
2.60766,1338.8951
0.89166,1339.7867
0.86658,1340.6533
0.8679,1341.5212
0.8679,1342.3892
0.86856,1343.2577
0.86724,1344.1249
0.86592,1344.9908
0.86526,1345.8561
0.86526,1346.7213
0.8646,1347.5859
0.87582,1348.4618
0.85404,1349.3158
0.86592,1350.1818
0.86658,1351.0483
0.8679,1351.9163
0.87186,1352.7881
0.87318,1353.6613
0.87252,1354.5338
0.87648,1355.4103
0.87582,1356.2861
0.87582,1357.162
0.8778,1358.0398
0.87714,1358.917
0.87648,1359.7935
0.87912,1360.6726
0.8778,1361.5504
0.87714,1362.4276
0.8778,1363.3054
0.87714,1364.1826
0.87648,1365.0591
0.87516,1365.9342
0.87252,1366.8068
0.87054,1367.6772
0.86922,1368.5465
0.87054,1369.417
0.86922,1370.2863
0.86856,1371.1548
0.86724,1372.022
0.86856,1372.8905
0.86724,1373.7577
0.8811,1374.6388
0.85338,1375.4922
0.86922,1376.3615
0.87252,1377.234
0.87252,1378.1066
0.8745,1378.9811
0.87582,1379.8569
0.8778,1380.7347
0.87846,1381.6132
0.87978,1382.4929
0.87978,1383.3727
0.87912,1384.2518
0.87978,1385.1316
0.8778,1386.0094
0.8778,1386.8872
0.87846,1387.7656
0.8778,1388.6434
2.59248,1391.236
0.88374,1392.1198
0.858,1392.9778
0.85866,1393.8364
0.85998,1394.6964
0.85998,1395.5564
0.85998,1396.4164
0.85932,1397.2758
0.85866,1398.1344
0.85998,1398.9944
0.85932,1399.8538
0.86856,1400.7223
0.84942,1401.5717
0.85998,1402.4316
0.85998,1403.2916
0.86196,1404.1536
0.86526,1405.0188
0.86592,1405.8848
0.86658,1406.7513
0.86856,1407.6199
0.86922,1408.4891
0.86988,1409.359
0.86922,1410.2283
0.8712,1411.0995
0.87054,1411.97
0.87252,1412.8425
0.87252,1413.7151
0.87252,1414.5876
0.87252,1415.4602
0.87516,1416.3353
0.87384,1417.2091
0.87252,1418.0817
0.87186,1418.9535
0.86922,1419.8228
0.86856,1420.6913
0.86922,1421.5605
0.86724,1422.4277
0.8679,1423.2957
0.86526,1424.1609
0.86658,1425.0275
0.86526,1425.8927
0.87912,1426.7719
0.84942,1427.6212
0.8679,1428.4891
0.86922,1429.3584
0.86988,1430.2283
0.87252,1431.1008
0.87318,1431.974
0.87582,1432.8499
0.87648,1433.7263
0.87714,1434.6035
0.87846,1435.4819
0.87648,1436.3584
0.87714,1437.2356
0.87648,1438.112
0.87582,1438.9879
0.87846,1439.8663
0.8778,1440.7441
2.59578,1443.34
0.88374,1444.2238
0.85932,1445.0831
0.85998,1445.9431
0.85998,1446.8031
0.8613,1447.6644
0.86064,1448.525
0.85866,1449.3837
0.85998,1450.2437
0.85866,1451.1023
0.85932,1451.9617
0.86988,1452.8315
0.84876,1453.6803
0.86064,1454.5409
0.85998,1455.4009
0.8613,1456.2622
0.86526,1457.1274
0.86526,1457.9927
0.86592,1458.8586
0.8679,1459.7266
0.86856,1460.5951
0.86856,1461.4636
0.86922,1462.3329
0.86922,1463.2021
0.87054,1464.0726
0.8712,1464.9438
0.87054,1465.8143
0.8712,1466.6855
0.86988,1467.5554
0.87054,1468.4259
0.86988,1469.2958
0.86724,1470.163
0.86526,1471.0282
0.8646,1471.8928
0.86196,1472.7548
0.86328,1473.618
0.86262,1474.4807
0.8613,1475.342
0.86064,1476.2026
0.86064,1477.0632
0.85866,1477.9219
0.87384,1478.7957
0.84414,1479.6398
0.8613,1480.5011
0.86394,1481.365
0.86328,1482.2283
0.86658,1483.0948
0.86724,1483.962
0.86856,1484.8306
0.8712,1485.7018
0.87186,1486.5736
0.87186,1487.4454
0.8712,1488.3167
0.87186,1489.1885
0.8712,1490.0597
0.8712,1490.9309
0.87384,1491.8047
0.8745,1492.6792
2.58918,1495.2684
0.88176,1496.1501
0.85668,1497.0068
0.858,1497.8649
0.858,1498.7229
0.858,1499.5809
0.85866,1500.4396
0.85668,1501.2963
0.85602,1502.1523
0.85734,1503.0096
0.85602,1503.8657
0.86724,1504.7329
0.84678,1505.5797
0.85734,1506.437
0.858,1507.295
0.85932,1508.1544
0.86262,1509.0171
0.8646,1509.8817
0.86328,1510.745
0.86724,1511.6122
0.86724,1512.4794
0.86724,1513.3466
0.8679,1514.2145
0.86856,1515.083
0.86856,1515.9515
0.87054,1516.822
0.86922,1517.6913
0.8679,1518.5592
0.86856,1519.4277
0.86724,1520.2949
0.86592,1521.1609
0.86394,1522.0248
0.86196,1522.8867
0.85998,1523.7467
0.85866,1524.6053
0.85998,1525.4653
0.85866,1526.324
0.85734,1527.1813
0.85602,1528.0374
0.85734,1528.8947
0.85602,1529.7507
0.86856,1530.6193
0.8415,1531.4608
0.85734,1532.3181
0.85998,1533.1781
0.86064,1534.0387
0.86262,1534.9014
0.86394,1535.7653
0.86526,1536.6305
0.86724,1537.4977
0.8679,1538.3656
0.86856,1539.2341
0.8679,1540.102
0.86856,1540.9706
0.8679,1541.8385
0.86856,1542.707
0.8712,1543.5782
0.87252,1544.4508
2.58984,1547.0406
0.88506,1547.9257
0.85998,1548.7856
0.86064,1549.6462
0.8613,1550.5076
0.8613,1551.3689
0.85998,1552.2289
0.85998,1553.0889
0.85866,1553.9475
0.85932,1554.8069
0.85866,1555.6655
0.86922,1556.5348
0.84876,1557.3835
0.85998,1558.2435
0.85998,1559.1035
0.86262,1559.9662
0.86526,1560.8314
0.86658,1561.698
0.86658,1562.5646
0.86856,1563.4331
0.86988,1564.303
0.86988,1565.1729
0.86922,1566.0421
0.87054,1566.9126
0.8712,1567.7838
0.87186,1568.6556
0.87252,1569.5282
0.8712,1570.3994
0.87054,1571.2699
0.87252,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
0.0,1572.1425
MARK 005
0.8613,1573.0038
0.85932,1573.8632
0.85932,1574.7225
0.85932,1575.5819
0.85866,1576.4406
0.86988,1577.3104
0.8481,1578.1586
0.85932,1579.018
0.85998,1579.8779
0.86064,1580.7385
0.8646,1581.6031
0.86592,1582.4691
0.86526,1583.3344
0.86856,1584.2029
0.86922,1585.0721
0.86922,1585.9414
0.86988,1586.8113
0.87054,1587.6818
0.86988,1588.5516
0.87186,1589.4235
0.87054,1590.294
0.86856,1591.1625
0.8679,1592.0304
0.86592,1592.8964
0.8646,1593.761
0.8613,1594.6223
0.85932,1595.4817
0.85734,1596.339
0.85602,1597.1951
0.85602,1598.0511
0.85668,1598.9078
0.85536,1599.7632
0.85404,1600.6172
0.85536,1601.4725
0.85404,1602.3265
0.8679,1603.1945
0.83952,1604.0339
0.85602,1604.89
0.85932,1605.7494
0.85866,1606.608
0.86064,1607.4686
0.86262,1608.3313
0.86394,1609.1952
0.8646,1610.0598
0.86592,1610.9258
0.86658,1611.7924
0.8646,1612.657
0.86724,1613.5242
0.86526,1614.3894
0.86658,1615.256
0.86988,1616.1259
0.86988,1616.9957
2.58522,1619.5809
0.88308,1620.464
0.858,1621.322
0.85734,1622.1793
0.85932,1623.0387
0.85866,1623.8973
0.858,1624.7554
0.85602,1625.6115
0.85602,1626.4675
0.85602,1627.3236
0.85536,1628.179
0.86526,1629.0442
0.84546,1629.8896
0.85602,1630.7457
0.85602,1631.6018
0.858,1632.4598
0.8613,1633.3212
0.86262,1634.1838
0.86262,1635.0465
0.86526,1635.9117
0.86592,1636.7777
0.86592,1637.6437
0.86658,1638.5103
0.86724,1639.3774
0.8679,1640.2454
0.86922,1641.1146
0.86922,1641.9839
0.86856,1642.8524
0.86988,1643.7223
0.87054,1644.5928
0.86922,1645.462
0.86856,1646.3306
0.86724,1647.1978
0.86526,1648.063
0.86394,1648.9269
0.8646,1649.7915
0.86328,1650.6548
0.86262,1651.5175
0.8613,1652.3788
0.8613,1653.2401
0.8613,1654.1014
0.8745,1654.976
0.84678,1655.8228
0.86394,1656.6866
0.86592,1657.5526
0.86724,1658.4198
0.86856,1659.2883
0.86988,1660.1582
0.87252,1661.0308
0.87318,1661.9039
0.87318,1662.7771
0.8745,1663.6516
0.87318,1664.5248
0.87384,1665.3986
0.87318,1666.2717
0.87384,1667.1455
0.87714,1668.0227
0.87714,1668.8999
2.60634,1671.5062
0.88836,1672.3945
0.86526,1673.2598
0.86592,1674.1257
0.86526,1674.991
0.86592,1675.8569
0.86526,1676.7222
0.86394,1677.586
0.86394,1678.45
0.86328,1679.3132
0.86394,1680.1771
0.87384,1681.0509
0.85272,1681.9036
0.8646,1682.7682
0.86526,1683.6334
0.86592,1684.4994
0.87054,1685.3699
0.87054,1686.2404
0.8712,1687.1116
0.8745,1687.9861
0.87384,1688.8599
0.87516,1689.735
0.87516,1690.6101
0.87582,1691.486
0.87582,1692.3618
0.8778,1693.2396
0.87714,1694.1168
0.87648,1694.9933
0.87714,1695.8705
0.8778,1696.7483
0.87714,1697.6255
0.87516,1698.5006
0.87318,1699.3738
0.8712,1700.245
0.86922,1701.1143
0.8712,1701.9855
0.86922,1702.8547
0.86856,1703.7233
0.86724,1704.5905
0.8679,1705.4584
0.86724,1706.3256
0.8811,1707.2067
0.85206,1708.0587
0.86988,1708.9286
0.87186,1709.8004
0.87186,1710.6722
0.87516,1711.5474
0.87516,1712.4225
0.87714,1713.2997
0.87912,1714.1788
0.87912,1715.058
0.87978,1715.9377
0.87912,1716.8169
0.87912,1717.696
0.87978,1718.5758
0.87912,1719.455
0.88242,1720.3374
0.8844,1721.2218
2.62878,1723.8506
0.89694,1724.7476
0.87252,1725.6201
0.87384,1726.4939
0.87384,1727.3677
0.87318,1728.2408
0.87318,1729.114
0.8712,1729.9852
0.8712,1730.8564
0.8712,1731.7277
0.86988,1732.5975
0.88176,1733.4792
0.85998,1734.3392
0.8712,1735.2104
0.87318,1736.0836
0.87318,1736.9568
0.8778,1737.8346
0.87912,1738.7137
0.8778,1739.5916
0.88176,1740.4733
0.88242,1741.3557
0.8811,1742.2368
0.88242,1743.1193
0.88308,1744.0023
0.88176,1744.884
0.88506,1745.769
0.88308,1746.6521
0.88242,1747.5345
0.88308,1748.4176
0.8811,1749.2987
0.88044,1750.1792
0.87912,1751.0583
0.87582,1751.9342
0.8745,1752.8087
0.87318,1753.6819
0.87384,1754.5557
0.87318,1755.4288
0.87252,1756.3014
0.8712,1757.1726
0.87318,1758.0458
0.87054,1758.9163
0.88572,1759.802
0.85602,1760.6581
0.87318,1761.5312
0.87648,1762.4077
0.87582,1763.2836
0.8778,1764.1614
0.87978,1765.0411
0.8811,1765.9222
0.88176,1766.804
0.88308,1767.687
0.88374,1768.5708
0.88242,1769.4532
0.88374,1770.337
0.88242,1771.2195
0.88242,1772.1019
0.88506,1772.9869
0.8844,1773.8713
2.62218,1776.4935
0.89232,1777.3859
0.86724,1778.253
0.86724,1779.1202
0.86856,1779.9888
0.86856,1780.8573
0.8679,1781.7252
0.86724,1782.5924
0.86658,1783.459
0.86724,1784.3262
0.86658,1785.1927
0.87714,1786.07
0.85668,1786.9266
0.86724,1787.7938
0.8679,1788.6617
0.86988,1789.5316
0.87252,1790.4042
0.8745,1791.2787
0.8745,1792.1532
0.87714,1793.0304
0.8778,1793.9082
0.87846,1794.7866
0.8778,1795.6644
0.87978,1796.5442
0.87846,1797.4226
0.87978,1798.3024
0.87912,1799.1815
0.87648,1800.058
0.87582,1800.9338
0.87582,1801.8097
0.87318,1802.6829
0.87054,1803.5533
0.86922,1804.4226
0.86592,1805.2886
0.86526,1806.1538
0.86658,1807.0204
0.8646,1807.885
0.86526,1808.7502
0.86328,1809.6135
0.86394,1810.4774
0.86394,1811.3413
0.87582,1812.2172
0.8481,1813.0653
0.86526,1813.9305
0.86724,1814.7977
0.8679,1815.6656
0.86988,1816.5355
0.86988,1817.4054
0.87384,1818.2792
0.8745,1819.1537
0.8745,1820.0282
0.87582,1820.904
0.8745,1821.7786
0.87582,1822.6544
0.87516,1823.5295
0.87384,1824.4033
0.8778,1825.2811
0.8778,1826.1589
2.60238,1828.7614
0.88638,1829.6477
0.86328,1830.511
0.86262,1831.3737
0.86328,1832.2369
0.8646,1833.1016
0.86328,1833.9648
0.8613,1834.8262
0.86196,1835.6881
0.8613,1836.5494
0.86196,1837.4114
0.87186,1838.2832
0.85074,1839.1339
0.86328,1839.9972
0.86262,1840.8599
0.8646,1841.7245
0.86856,1842.593
0.86856,1843.4615
0.86922,1844.3308
0.87186,1845.2026
0.87186,1846.0745
0.87318,1846.9476
0.87252,1847.8202
0.87318,1848.6934
0.87384,1849.5671
0.87384,1850.4409
0.87318,1851.3141
0.87318,1852.1873
0.87054,1853.0577
0.87054,1853.9282
0.86988,1854.7981
0.86592,1855.6641
0.86394,1856.528
0.86262,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
0.0,1857.3906
MARK 006
0.85734,1858.2479
0.85668,1859.1046
0.85668,1859.9613
0.86658,1860.8279
0.84612,1861.674
0.85734,1862.5312
0.85734,1863.3885
0.85866,1864.2472
0.86328,1865.1105
0.86328,1865.9738
0.86394,1866.8376
0.86658,1867.7042
0.86724,1868.5714
0.8679,1869.4393
0.86724,1870.3065
0.86856,1871.175
0.86988,1872.0449
0.86988,1872.9148
0.87054,1873.7853
0.86922,1874.6545
0.86856,1875.5231
0.86922,1876.3923
0.8679,1877.2603
0.86592,1878.1262
0.86394,1878.9901
0.86196,1879.852
0.86064,1880.7126
0.8613,1881.574
0.86064,1882.4346
0.85932,1883.294
0.85866,1884.1526
0.85932,1885.012
0.85734,1885.8693
0.87252,1886.7418
0.84348,1887.5853
0.86064,1888.4459
0.86328,1889.3092
0.86262,1890.1719
0.86592,1891.0378
0.86658,1891.9044
0.86856,1892.773
0.86988,1893.6428
0.86988,1894.5127
0.8712,1895.3839
0.87054,1896.2544
0.86988,1897.1243
0.86988,1897.9941
0.86922,1898.8634
0.87054,1899.7339
0.8712,1900.6051
2.574,1903.1791
0.87648,1904.0555
0.85206,1904.9076
0.85272,1905.7603
0.85272,1906.6129
0.85338,1907.4663
0.85404,1908.3203
0.8514,1909.1718
0.85272,1910.0244
0.85206,1910.8765
0.8514,1911.7279
0.86328,1912.5912
0.8415,1913.4327
0.85206,1914.2848
0.85404,1915.1388
0.85338,1915.9922
0.858,1916.8502
0.85932,1917.7096
0.858,1918.5676
0.86196,1919.4296
0.86196,1920.2915
0.86196,1921.1534
0.86262,1922.0161
0.86328,1922.8794
0.86328,1923.7427
0.86526,1924.6079
0.8646,1925.4725
0.86328,1926.3358
0.86394,1927.1997
0.86394,1928.0636
0.86196,1928.9255
0.86064,1929.7861
0.85734,1930.6434
0.85602,1931.4995
0.85536,1932.3549
0.85536,1933.2102
0.8547,1934.065
0.8547,1934.9197
0.85272,1935.7723
0.85404,1936.6263
0.85272,1937.479
0.86592,1938.345
0.8382,1939.1832
0.8547,1940.038
0.858,1940.896
0.85734,1941.7533
0.85932,1942.6127
0.86064,1943.4733
0.86262,1944.3359
0.86328,1945.1992
0.8646,1946.0638
0.8646,1946.9285
0.86328,1947.7917
0.86526,1948.657
0.86394,1949.5209
0.8646,1950.3855
0.8679,1951.2534
0.86988,1952.1233
2.58522,1954.7085
0.8844,1955.5929
0.86064,1956.4535
0.86064,1957.3141
0.86196,1958.176
0.8613,1959.0374
0.86064,1959.898
0.85932,1960.7573
0.85866,1961.616
0.85866,1962.4746
0.85866,1963.3333
0.8679,1964.2012
0.8481,1965.0493
0.85932,1965.9087
0.85932,1966.7681
0.86064,1967.6287
0.86394,1968.4926
0.86592,1969.3585
0.86526,1970.2238
0.8679,1971.0917
0.86922,1971.9609
0.86856,1972.8295
0.86856,1973.698
0.86988,1974.5679
0.86988,1975.4377
0.8712,1976.309
0.87186,1977.1808
0.8712,1978.052
0.8712,1978.9232
0.87252,1979.7958
0.8712,1980.667
0.86988,1981.5369
0.86856,1982.4054
0.86658,1983.272
0.86592,1984.138
0.86592,1985.0039
0.86526,1985.8691
0.86526,1986.7344
0.86262,1987.597
0.86394,1988.4609
0.86328,1989.3242
0.87714,1990.2014
0.84744,1991.0488
0.86592,1991.9148
0.8679,1992.7827
0.8679,1993.6506
0.86988,1994.5205
0.87054,1995.391
0.87318,1996.2642
0.87384,1997.138
0.87516,1998.0131
0.87516,1998.8882
0.87384,1999.762
0.87516,2000.6371
0.8745,2001.5116
0.8745,2002.3861
0.87912,2003.2653
0.88044,2004.1458
2.61954,2006.7653
0.89496,2007.6603
0.87186,2008.5321
0.87186,2009.4039
0.87318,2010.2771
0.87318,2011.1503
0.87186,2012.0221
0.87054,2012.8926
0.87054,2013.7631
0.86988,2014.6329
0.86988,2015.5028
0.87978,2016.3826
0.85866,2017.2412
0.8712,2018.1124
0.8712,2018.9836
0.87186,2019.8555
0.87648,2020.7319
0.8778,2021.6097
0.8778,2022.4875
0.8811,2023.3687
0.8811,2024.2498
0.88242,2025.1322
0.88176,2026.0139
0.88176,2026.8956
0.88374,2027.7794
0.8844,2028.6638
0.88374,2029.5476
0.8844,2030.432
0.88308,2031.3151
0.88374,2032.1989
0.88308,2033.0819
0.88044,2033.9624
0.87846,2034.8408
0.87648,2035.7173
0.87516,2036.5924
0.87648,2037.4689
0.8745,2038.3434
0.87384,2039.2172
0.87318,2040.0903
0.87318,2040.9635
0.87252,2041.836
0.88638,2042.7224
0.85602,2043.5785
0.87582,2044.4543
0.87648,2045.3308
0.87648,2046.2073
0.88044,2047.0878
0.88044,2047.9683
0.88308,2048.8513
0.8844,2049.7358
0.8844,2050.6204
0.88638,2051.5068
0.8844,2052.3914
0.88572,2053.277
0.88506,2054.162
0.88572,2055.0479
0.88836,2055.9363
0.89034,2056.8267
2.64264,2059.4692
0.89958,2060.369
0.87516,2061.2441
0.87648,2062.1206
0.87516,2062.9958
0.87648,2063.8723
0.87516,2064.7476
0.87318,2065.6208
0.87384,2066.4946
0.87384,2067.3684
0.87252,2068.241
0.8844,2069.1255
0.86262,2069.988
0.8745,2070.8625
0.87648,2071.739
0.87582,2072.6147
0.8811,2073.4958
0.88242,2074.3782
0.8811,2075.2593
0.88506,2076.1443
0.88572,2077.03
0.88506,2077.915
0.88572,2078.8008
0.88638,2079.6873
0.88638,2080.5737
0.88704,2081.4607
0.88638,2082.3472
0.88572,2083.233
0.8844,2084.1174
0.8844,2085.002
0.8844,2085.8865
0.8811,2086.7676
0.87912,2087.6467
0.8778,2088.5244
0.8778,2089.402
0.87714,2090.2793
0.87648,2091.1558
0.87648,2092.0322
0.8745,2092.9067
0.87582,2093.7825
0.87384,2094.6562
0.88902,2095.5452
0.85866,2096.4038
0.87648,2097.2803
0.87978,2098.1602
0.87912,2099.0393
0.88176,2099.9211
0.88374,2100.805
0.88506,2101.69
0.88704,2102.577
0.8877,2103.4646
0.88836,2104.353
0.88704,2105.24
0.88704,2106.127
0.88638,2107.0134
0.88572,2107.8992
0.88638,2108.7856
0.88506,2109.6707
2.6169,2112.2876
0.89034,2113.178
0.86526,2114.0432
0.86592,2114.9092
0.8679,2115.777
0.8679,2116.645
0.86724,2117.5122
0.86658,2118.379
0.86592,2119.2449
0.86724,2120.112
0.86724,2120.9792
0.87714,2121.8564
0.85668,2122.7131
0.8679,2123.581
0.86856,2124.4497
0.86988,2125.3196
0.87384,2126.1934
0.8745,2127.0679
0.87516,2127.943
0.87648,2128.8196
0.87846,2129.698
0.8778,2130.5757
0.8778,2131.4534
0.87912,2132.3325
0.8778,2133.2102
0.87978,2134.09
0.87846,2134.9685
0.87582,2135.8442
0.8745,2136.7188
0.8745,2137.5933
0.8712,2138.4644
0.86856,2139.333
0.86724,2140.2002
0.86394,2141.0642
0.86394,2141.9282
0.8646,2142.7927
0.86262,2143.6553
0.86328,2144.5186
0.86196,2145.3806
0.86196,2146.2427
0.86196,2147.1047
0.8745,2147.9792
0.84678,2148.826
0.86328,2149.6892
0.86526,2150.5544
0.86658,2151.4211
0.8679,2152.289
0.86922,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
0.0,2153.1582
MARK 007
0.86592,2154.0242
0.86394,2154.8882
0.86526,2155.7534
0.8646,2156.618
0.87714,2157.495
0.85008,2158.3452
0.86658,2159.212
0.86856,2160.0806
0.86988,2160.9504
0.87186,2161.8223
0.87186,2162.694
0.87516,2163.5693
0.87648,2164.4458
0.87648,2165.3223
0.8778,2166.2
0.87582,2167.0757
0.87648,2167.9521
0.87582,2168.828
0.8745,2169.7024
0.8778,2170.58
0.87714,2171.4573
2.5938,2174.051
0.88308,2174.934
0.85932,2175.7935
0.85866,2176.652
0.85932,2177.5115
0.86064,2178.372
0.85998,2179.232
0.858,2180.0898
0.85866,2180.9485
0.85866,2181.8071
0.85866,2182.6658
0.86856,2183.5344
0.84744,2184.3818
0.85998,2185.2417
0.85932,2186.101
0.86064,2186.9617
0.8646,2187.8262
0.86526,2188.6914
0.86526,2189.5566
0.8679,2190.4246
0.86856,2191.2932
0.86856,2192.1619
0.86856,2193.0305
0.86856,2193.8992
0.87054,2194.7698
0.87054,2195.6404
0.86922,2196.5095
0.87054,2197.3801
0.8679,2198.248
0.86856,2199.1167
0.8679,2199.9846
0.86394,2200.8486
0.86328,2201.712
0.85998,2202.5718
0.85998,2203.4316
0.85998,2204.2915
0.85932,2205.151
0.85932,2206.0103
0.858,2206.8682
0.85866,2207.7268
0.858,2208.5847
0.87186,2209.4565
0.84216,2210.2986
0.86064,2211.1592
0.86196,2212.0212
0.86196,2212.8833
0.8646,2213.7478
0.8646,2214.6123
0.86724,2215.4795
0.8679,2216.3474
0.86856,2217.216
0.86922,2218.0852
0.86856,2218.9539
0.8679,2219.8218
0.8679,2220.6897
0.86724,2221.557
0.86922,2222.426
0.86988,2223.296
2.57136,2225.8672
0.87648,2226.7437
0.8514,2227.595
0.85272,2228.4478
0.85272,2229.3005
0.85404,2230.1545
0.85338,2231.0078
0.85206,2231.8599
0.85206,2232.712
0.85272,2233.5647
0.8514,2234.416
0.86262,2235.2786
0.8415,2236.12
0.85206,2236.9722
0.85338,2237.8254
0.85272,2238.6782
0.858,2239.5361
0.858,2240.394
0.85734,2241.2515
0.8613,2242.1128
0.8613,2242.974
0.86196,2243.8362
0.86196,2244.6982
0.86328,2245.5615
0.86262,2246.424
0.86592,2247.29
0.86526,2248.1553
0.86394,2249.0193
0.86526,2249.8845
0.86526,2250.7498
0.86394,2251.6138
0.86328,2252.477
0.86064,2253.3376
0.85932,2254.197
0.858,2255.055
0.858,2255.9128
0.858,2256.7708
0.85668,2257.6274
0.8547,2258.4822
0.85602,2259.3381
0.85404,2260.1921
0.86856,2261.0608
0.83952,2261.9004
0.85602,2262.7563
0.85932,2263.6157
0.85866,2264.4744
0.86064,2265.335
0.86328,2266.1982
0.86394,2267.0623
0.86592,2267.9282
0.86592,2268.7942
0.86724,2269.6614
0.86592,2270.5273
0.86724,2271.3945
0.86658,2272.2612
0.86724,2273.1284
0.8712,2273.9995
0.87252,2274.872
2.59974,2277.472
0.89034,2278.3623
0.86658,2279.229
0.8679,2280.097
0.86856,2280.9656
0.86922,2281.8347
0.8679,2282.7026
0.86658,2283.5693
0.86592,2284.4353
0.86658,2285.302
0.86526,2286.1672
0.87582,2287.043
